mi	2^10
load factor	4/8
insert_erase	aligned_double_hashing_table	HashTable	<u64>/28672	12.52
insert_erase	quadratic_probing_table	HashTable	<u64>/28672	13.96
insert_erase	aligned_quadratic_probing_table	HashTable	<u64>/28672	13.68
insert_erase	scalar_cache_line_aligned_table	U64HashSet	<u64>/28672	20.63
insert_erase	scalar_unaligned_table	U64HashSet	<u64>/28672	23.37
insert_erase	hashbrown	HashMap	<u64,u64>/28672	7.90
mi	2^20
load factor	4/8
find_miss	aligned_double_hashing_table	HashTable	<u64>/524288	3.44
find_miss	quadratic_probing_table	HashTable	<u64>/524288	3.07
find_miss	aligned_quadratic_probing_table	HashTable	<u64>/524288	3.20
find_miss	unaligned_cuckoo_table	HashTable	<u64>/524288	2.86
find_miss	aligned_cuckoo_table	HashTable	<u64>/524288	3.28
find_miss	balancing_cuckoo_table	HashTable	<u64>/524288	2.65
find_miss	scalar_cache_line_aligned_table	U64HashSet	<u64>/524288	15.98
find_miss	scalar_unaligned_table	U64HashSet	<u64>/524288	14.31
find_miss	scalar_cuckoo_table	U64HashSet	<u64>/524288	4.14
find_miss	hashbrown	HashMap	<u64,u64>/524288	2.55
find_hit	aligned_double_hashing_table	HashTable	<u64>/524288	3.90
find_hit	quadratic_probing_table	HashTable	<u64>/524288	3.62
find_hit	aligned_quadratic_probing_table	HashTable	<u64>/524288	3.85
find_hit	unaligned_cuckoo_table	HashTable	<u64>/524288	3.59
find_hit	aligned_cuckoo_table	HashTable	<u64>/524288	3.58
find_hit	balancing_cuckoo_table	HashTable	<u64>/524288	3.79
find_hit	scalar_cache_line_aligned_table	U64HashSet	<u64>/524288	6.62
find_hit	scalar_unaligned_table	U64HashSet	<u64>/524288	6.47
find_hit	scalar_cuckoo_table	U64HashSet	<u64>/524288	5.96
find_hit	hashbrown	HashMap	<u64,u64>/524288	3.46
find_hit_latency	aligned_double_hashing_table	HashTable	<u64>/524288	24.91
find_hit_latency	quadratic_probing_table	HashTable	<u64>/524288	25.81
find_hit_latency	aligned_quadratic_probing_table	HashTable	<u64>/524288	25.04
find_hit_latency	unaligned_cuckoo_table	HashTable	<u64>/524288	26.00
find_hit_latency	aligned_cuckoo_table	HashTable	<u64>/524288	25.72
find_hit_latency	balancing_cuckoo_table	HashTable	<u64>/524288	26.16
find_hit_latency	scalar_cache_line_aligned_table	U64HashSet	<u64>/524288	17.81
find_hit_latency	scalar_unaligned_table	U64HashSet	<u64>/524288	18.00
find_hit_latency	scalar_cuckoo_table	U64HashSet	<u64>/524288	18.65
find_hit_latency	hashbrown	HashMap	<u64,u64>/524288	25.28
insert_erase	aligned_double_hashing_table	HashTable	<u64>/524288	3.41
insert_erase	quadratic_probing_table	HashTable	<u64>/524288	3.40
insert_erase	aligned_quadratic_probing_table	HashTable	<u64>/524288	3.38
insert_erase	unaligned_cuckoo_table	HashTable	<u64>/524288	3.84
insert_erase	aligned_cuckoo_table	HashTable	<u64>/524288	3.81
insert_erase	balancing_cuckoo_table	HashTable	<u64>/524288	4.55
insert_erase	scalar_cache_line_aligned_table	U64HashSet	<u64>/524288	14.40
insert_erase	scalar_unaligned_table	U64HashSet	<u64>/524288	14.06
insert_erase	scalar_cuckoo_table	U64HashSet	<u64>/524288	11.71
insert_erase	hashbrown	HashMap	<u64,u64>/524288	11.94
load factor	5/8
find_miss	aligned_double_hashing_table	HashTable	<u64>/655360	4.67
find_miss	quadratic_probing_table	HashTable	<u64>/655360	4.28
find_miss	aligned_quadratic_probing_table	HashTable	<u64>/655360	4.62
find_miss	unaligned_cuckoo_table	HashTable	<u64>/655360	3.59
find_miss	aligned_cuckoo_table	HashTable	<u64>/655360	2.91
find_miss	balancing_cuckoo_table	HashTable	<u64>/655360	2.87
find_miss	scalar_cache_line_aligned_table	U64HashSet	<u64>/655360	19.17
